name,code,period,low,medium,high,extreme
None,HYLA00005017,2021,29.542995342778934,15.376546329682409,22.88220249583632,32.19825583170234
None,HYLA00005032,2017,36.16885461910107,15.882875408716025,22.365981813153734,25.582288159029165
None,HYLA00005032,2018,40.16803303063598,14.216633642291235,18.55944857118709,27.0558847558857
None,HYLA00005032,2019,10.471244162715958,10.179158010618083,24.88360943908805,54.4659883875779
None,HYLA00005032,2020,27.8552697372769,12.066258742784749,21.36450413805401,38.71396738188433
None,HYLA00005032,2021,21.32570343339258,9.509944054748608,22.84228330495621,46.3220692069026
None,HYLA00005045,2017,34.0117192892582,17.21967097504952,25.695947148433795,23.07266258725847
None,HYLA00005045,2018,43.91394259044945,16.049630992809576,19.148911950520784,20.88751446622019
None,HYLA00005045,2019,15.091076140372673,10.30561431845751,20.62937520230968,53.97393433886013
None,HYLA00005045,2020,18.30209071690284,13.160543168953978,28.3901045875086,40.14726152663457
None,HYLA00005045,2021,18.52181180833784,12.643928363873083,24.37587404330121,44.458385784487874
None,HYLA00005063,2017,44.4635685599541,18.66035570854848,19.53528399311532,17.3407917383821
None,HYLA00005063,2018,38.07384528990593,16.4818194580935,16.7345219710796,28.70981328092096
None,HYLA00005063,2019,37.688511105017824,15.286536879627093,25.54154099259665,21.483411022758432
None,HYLA00005063,2020,65.88973329425899,12.856587432150162,12.963068908226273,8.29061036536456
None,HYLA00005063,2021,53.62752562727167,11.846821401990518,17.32012031199688,17.205532658740932
None,HYLA00005072,2017,59.12837296156752,12.527394242210722,13.205820293771096,15.13841250245068
None,HYLA00005072,2018,52.98964218455744,12.585762535034435,12.273326083304596,22.151269197103524
None,HYLA00005072,2019,13.694333982006372,11.05536283385509,27.59257692416165,47.65772625997687
None,HYLA00005072,2020,30.41768960450869,10.354357094647703,20.586611758003144,38.64134154284045
None,HYLA00005072,2021,23.062186680811664,11.664413097067676,23.943565249719978,41.32983497240068
None,HYLA00005077,2017,53.12128072281224,11.773469535901734,12.35487960726121,22.750370134024813
None,HYLA00005077,2018,43.80226001640594,5.991902215820455,10.447889070705887,39.7579486970677
None,HYLA00005077,2019,23.08982030076902,11.960324155654646,19.39380417115888,45.55605137241745
None,HYLA00005077,2020,24.144038986903684,12.013997860807129,19.39898218020543,44.44298097208376
None,HYLA00005077,2021,25.36441705088053,14.577807387034367,22.209155637281103,37.848619924804
None,HYLA00005082,2017,53.868735497967485,18.823005812435134,16.01386725880308,11.294391430794285
None,HYLA00005082,2018,56.77844440785411,12.31572623801095,14.114598341085909,16.79123101304903
None,HYLA00005082,2019,22.096679171896053,16.45437675100958,28.39348459655176,33.0554594805426
None,HYLA00005082,2020,41.28569049718899,14.35038383226094,26.008435234858823,18.355490435691248
None,HYLA00005082,2021,37.54663926891256,16.30560069670743,24.431079185011683,21.716680849368327
None,HYLA00005101,2017,54.22080862143163,14.884319409001415,15.524406892798716,15.37046507676824
None,HYLA00005101,2018,48.43746653977837,14.150472276305845,16.620254216309146,20.791806967606654
None,HYLA00005101,2019,12.768284743807534,8.939198603447528,21.230788657959835,57.06172799478512
None,HYLA00005101,2020,27.48770072394294,10.876025074288354,21.41895401027881,40.2173201914899
None,HYLA00005101,2021,18.269458047257142,9.45775527172719,21.88771353171657,50.3850731492991
None,HYLA00005104,2017,42.73122206737469,14.7992695468307,19.186313614301504,23.2831947714931
None,HYLA00005104,2018,45.54275267937196,9.98932077110021,14.036781792746442,30.431144756781396
None,HYLA00005104,2019,11.646050528525883,11.08233459409921,27.56596235930309,49.70565251807182
None,HYLA00005104,2020,29.20636313035269,12.936060627895976,22.911530014755968,34.94604622699538
None,HYLA00005104,2021,20.475841797508345,9.935773386750908,25.88248831054718,43.70589650519357
None,HYLA00005111,2017,43.62874916045545,8.130459011492738,9.162403706261356,39.07838812179045
None,HYLA00005111,2018,41.95576505717018,12.087697967619086,14.58592244392842,31.37061453128232
None,HYLA00005111,2019,38.29670868159696,10.37304691873178,14.73544689024791,36.59479750942336
None,HYLA00005111,2020,80.23712951370293,7.893513199278796,6.626462217638402,5.242895069379891
None,HYLA00005111,2021,10.323766780262666,11.563260362755548,22.223450723947177,55.8895221330346
None,HYLA00005119,2017,54.04170822459957,13.376690212366729,15.30361201058418,17.27798955244953
None,HYLA00005119,2018,51.76494004080211,11.050184383517715,15.984143570350463,21.200732005329705
None,HYLA00005119,2019,17.138330731986255,11.832145150479729,22.61081504187934,48.41870907565467
None,HYLA00005119,2020,23.115447063759653,14.72705232315554,25.71806467434445,36.43943593874032
None,HYLA00005119,2021,34.47965157011412,8.003339508959847,19.219594121218723,38.297414799707305
None,HYLA00005120,2017,44.20304074651439,4.939387688791698,4.833332116401924,46.02423944829198
None,HYLA00005120,2018,56.78324445424324,8.125432641716337,9.564474807856536,25.5268480961839
None,HYLA00005120,2019,63.22106063073332,6.627194268034524,9.635607664332628,20.51613743689953
None,HYLA00005120,2020,86.16783713560456,2.9352871555761637,3.871633392908493,7.025242315910822
None,HYLA00005120,2021,65.6734069935492,7.801472386415965,8.6501679560885,17.874952663946324
None,HYLA00005124,2017,69.71162996544282,6.037185070020111,7.747443755747106,16.50374120878995
None,HYLA00005124,2018,75.83056795711701,5.492307226161887,7.020718255698608,11.65640656102249
None,HYLA00005124,2019,68.80368297562059,8.099835769802986,8.866468216734802,14.23001303784163
None,HYLA00005124,2020,72.54320870848954,8.035991921028687,8.952231726404168,10.46856764407758
None,HYLA00005124,2021,67.0018626761447,8.559556973221657,9.028133571569793,15.410446779063832
None,HYLA00005135,2017,57.80602567673331,11.70405938853214,13.251245170636222,17.23866976409832
None,HYLA00005135,2018,56.32379070194766,10.677594913050095,11.623078021086268,21.37553636391597
None,HYLA00005135,2019,15.035065580666128,10.608695652173914,23.32277924362357,51.03345952353638
